software mouseReMoCo;version 1.3.0;isWithLSL false;screenWidth 1447;screenHeight 736;centerX 723;centerY 368;autoStart 3600;cycleMaxNumber 6;cycleDuration 20;borderColor java.awt.Color[r=255,g=255,b=255];textColor java.awt.Color[r=255,g=255,b=255];backgroundColor java.awt.Color[r=0,g=0,b=0];cursorColorRecord java.awt.Color[r=255,g=0,b=0];cursorColorWait java.awt.Color[r=255,g=255,b=0];task circular;cornerX 435;cornerY 80;externalRadius 288;internalRadius 208;borderRadius 1;cursorRadius 16;indexOfDifficulty 33.086986458020164;taskRadius 247.5;taskTolerance 47
2025-11-29 14:48:45.048 +0100

timestamp,mouseX,mouseY,mouseInTarget
1764424186456,475,411,1
1764424186456,475,407,1
1764424186472,475,402,1
1764424186472,475,399,1
1764424186488,475,395,1
1764424186488,476,391,1
1764424186503,476,387,1
1764424186503,476,383,1
1764424186519,477,379,1
1764424186519,477,374,1
1764424186535,478,370,1
1764424186535,478,365,1
1764424186551,479,359,1
1764424186560,480,353,1
1764424186567,481,348,1
1764424186567,481,342,1
1764424186583,482,337,1
1764424186583,483,331,1
1764424186599,484,325,1
1764424186599,485,320,1
1764424186615,486,313,1
1764424186615,487,307,1
1764424186631,488,302,1
1764424186631,490,296,1
1764424186646,491,290,1
1764424186646,493,285,1
1764424186663,495,279,1
1764424186663,497,273,1
1764424186678,498,269,1
1764424186678,499,264,1
1764424186694,501,260,1
1764424186694,503,255,1
1764424186710,505,251,1
1764424186710,507,245,1
1764424186726,509,239,1
1764424186726,510,235,1
1764424186742,513,230,1
1764424186742,515,225,1
1764424186759,517,221,1
1764424186759,520,216,1
1764424186777,521,212,1
1764424186779,523,207,1
1764424186790,525,204,1
1764424186790,527,201,1
1764424186806,528,198,1
1764424186806,530,195,1
1764424186822,531,192,1
1764424186822,534,187,1
1764424186837,537,184,1
1764424186837,539,180,1
1764424186853,542,177,1
1764424186853,544,173,1
1764424186869,546,170,1
1764424186869,549,166,1
1764424186884,551,164,1
1764424186884,554,161,1
1764424186900,557,158,1
1764424186900,561,155,1
1764424186916,564,153,1
1764424186916,566,151,1
1764424186932,570,148,1
1764424186932,572,146,1
1764424186947,574,144,1
1764424186947,577,143,1
1764424186963,579,141,1
1764424186963,582,139,1
1764424186979,586,137,1
1764424186979,590,135,1
1764424186995,595,133,1
1764424187010,598,132,1
1764424187010,602,130,1
1764424187026,607,129,1
1764424187026,611,127,1
1764424187026,616,126,1
1764424187042,620,126,1
1764424187042,624,126,1
1764424187058,628,125,1
1764424187073,633,124,1
1764424187073,637,124,1
1764424187089,641,122,1
1764424187089,646,122,1
1764424187105,650,121,1
1764424187105,654,120,1
1764424187121,659,119,1
1764424187121,662,119,1
1764424187136,665,119,1
1764424187136,668,119,1
1764424187152,671,119,1
1764424187152,674,119,1
1764424187168,677,118,1
1764424187168,680,118,1
1764424187184,683,118,1
1764424187184,686,118,1
1764424187200,689,118,1
1764424187200,692,118,1
0,0,0,0
1764424187216,695,117,1
1764424187216,698,117,1
1764424187232,702,117,1
1764424187232,706,117,1
1764424187247,710,117,1
1764424187247,714,117,1
1764424187263,718,117,1
1764424187263,722,117,1
1764424187279,728,117,1
1764424187279,733,117,1
1764424187295,737,117,1
1764424187295,743,117,1
1764424187311,748,118,1
1764424187311,752,118,1
1764424187327,757,119,1
1764424187327,761,120,1
1764424187343,765,120,1
1764424187343,770,121,1
1764424187359,774,122,1
1764424187359,777,122,1
1764424187375,779,123,1
1764424187375,782,124,1
1764424187391,784,125,1
1764424187391,787,125,1
1764424187407,791,126,1
1764424187407,795,128,1
1764424187423,800,130,1
1764424187423,805,132,1
1764424187438,810,133,1
1764424187438,816,135,1
1764424187454,820,137,1
1764424187454,825,139,1
1764424187470,828,141,1
1764424187470,831,142,1
1764424187486,835,144,1
1764424187486,839,147,1
1764424187505,843,150,1
1764424187509,848,153,1
1764424187517,851,156,1
1764424187517,855,158,1
1764424187533,858,161,1
1764424187533,860,163,1
1764424187549,863,166,1
1764424187549,866,168,1
1764424187565,868,170,1
1764424187565,872,174,1
1764424187581,875,178,1
1764424187581,877,181,1
1764424187597,880,185,1
1764424187597,882,187,1
1764424187613,884,189,1
1764424187613,887,191,1
1764424187628,888,194,1
1764424187628,890,196,1
1764424187644,891,197,1
1764424187644,893,200,1
1764424187660,894,202,1
1764424187660,896,204,1
1764424187675,897,206,1
1764424187675,898,207,1
1764424187691,898,208,1
1764424187691,900,210,1
1764424187707,901,211,1
1764424187707,902,213,1
1764424187723,903,215,1
1764424187723,904,218,1
1764424187739,906,219,1
1764424187755,907,221,1
1764424187755,909,224,1
1764424187770,909,225,1
1764424187802,910,226,1
1764424187802,911,226,1
1764424187818,911,227,1
1764424187834,911,228,1
1764424187882,912,228,1
1764424187882,912,229,1
1764424187882,913,230,1
1764424187898,913,231,1
1764424187914,914,231,1
1764424187914,915,233,1
1764424187930,916,234,1
1764424187930,918,235,1
1764424187946,919,237,1
1764424187946,920,239,1
1764424187962,922,241,1
1764424187962,923,242,1
1764424187977,924,243,1
1764424187983,925,246,1
1764424187993,927,248,1
1764424187994,929,251,1
1764424188009,930,254,1
1764424188009,933,258,1
1764424188025,935,261,1
1764424188025,938,265,1
1764424188041,940,268,1
1764424188041,941,270,1
1764424188057,943,273,1
1764424188057,944,276,1
1764424188073,946,278,1
1764424188073,946,280,1
1764424188088,947,282,1
1764424188088,948,285,1
1764424188104,949,286,1
1764424188104,949,288,1
1764424188120,950,290,1
1764424188120,951,292,1
1764424188136,951,293,1
1764424188136,951,294,1
1764424188152,951,296,1
1764424188152,951,297,1
1764424188167,952,299,1
1764424188167,952,301,1
1764424188183,952,303,1
1764424188183,953,306,1
1764424188201,953,309,1
1764424188201,954,312,1
1764424188215,954,317,1
1764424188215,954,320,1
1764424188231,955,324,1
1764424188231,955,327,1
1764424188247,955,329,1
1764424188247,956,331,1
1764424188263,956,334,1
1764424188263,956,335,1
1764424188279,956,336,1
1764424188311,956,337,1
1764424188327,956,338,1
1764424188552,956,336,1
1764424188552,954,332,1
1764424188568,951,326,1
1764424188568,947,320,1
1764424188584,943,313,1
1764424188584,939,306,1
1764424188600,936,300,0
1764424188600,933,294,0
1764424188616,929,289,0
1764424188616,926,284,0
1764424188632,922,278,0
1764424188632,918,273,0
1764424188650,914,269,0
1764424188650,910,263,0
1764424188664,906,258,0
1764424188664,901,252,0
1764424188680,896,246,0
1764424188680,891,241,0
1764424188696,886,236,0
1764424188696,882,232,0
1764424188712,878,228,0
1764424188712,874,225,0
1764424188728,870,222,0
1764424188728,867,220,0
1764424188744,865,218,0
1764424188744,863,217,0
1764424188760,859,214,0
1764424188760,856,212,0
1764424188775,854,211,0
1764424188775,851,209,0
1764424188791,847,207,0
1764424188791,844,205,0
1764424188807,841,203,0
1764424188807,837,202,0
1764424188823,834,201,0
1764424188823,831,199,0
1764424188839,828,198,0
1764424188839,824,197,0
1764424188855,821,195,0
1764424188855,818,194,0
1764424188871,813,192,0
1764424188871,809,190,0
1764424188887,804,188,0
1764424188887,801,187,0
1764424188903,798,185,0
1764424188903,793,183,0
1764424188919,790,181,0
1764424188919,787,180,0
1764424188935,783,178,0
1764424188935,780,177,0
1764424188951,777,175,0
1764424188951,773,173,0
1764424188967,771,172,0
1764424188967,768,170,0
1764424188983,766,169,0
1764424188983,763,167,0
1764424188999,762,166,0
1764424188999,760,166,0
1764424189019,758,165,0
1764424189022,756,164,0
1764424189031,755,163,0
1764424189031,754,162,0
1764424189047,752,162,0
1764424189063,751,161,0
1764424189063,750,161,0
1764424189081,749,160,0
1764424189096,748,159,0
1764424189096,747,158,0
1764424189112,746,157,0
1764424189112,744,157,0
1764424189128,743,156,0
1764424189160,742,156,0
1764424189160,741,156,0
1764424189176,741,155,0
1764424189176,740,155,0
1764424189192,740,154,0
1764424189192,738,153,0
1764424189208,737,152,0
1764424189208,736,151,0
1764424189224,733,148,0
1764424189224,731,146,0
1764424189240,729,144,1
1764424189240,726,141,1
1764424189255,723,139,1
1764424189255,719,135,1
1764424189271,717,132,1
1764424189271,714,128,1
1764424189287,710,124,1
1764424189287,708,121,1
1764424189303,706,120,1
1764424189303,704,118,1
1764424189351,704,117,1
1764424189464,703,117,1
1764424189464,702,117,1
1764424189591,704,117,1
1764424189607,705,117,1
1764424189607,708,118,1
1764424189622,710,118,1
1764424189622,713,119,1
1764424189638,715,120,1
1764424189638,719,122,1
1764424189654,721,123,1
1764424189654,723,125,1
1764424189670,725,126,1
1764424189670,727,127,1
1764424189686,728,127,1
1764424189686,729,128,1
1764424193854,730,129,1
1764424193854,731,129,1
1764424193870,732,129,1
1764424193870,733,129,1
1764424193885,734,130,1
1764424193885,737,131,1
1764424193901,740,131,1
1764424193901,743,131,1
1764424193917,747,131,1
1764424193917,752,131,1
1764424193933,759,131,1
1764424193933,765,131,1
1764424193949,772,131,1
1764424193949,778,131,1
1764424193965,783,131,1
1764424193965,786,131,1
1764424193981,789,131,1
1764424193981,792,131,1
1764424193996,795,131,1
1764424193996,798,131,1
1764424194012,801,131,1
1764424194012,804,131,1
1764424194028,807,131,1
1764424194028,811,131,1
1764424194043,814,131,1
1764424194043,818,131,1
1764424194059,822,131,1
1764424194059,825,131,1
1764424194075,828,131,1
1764424194075,830,131,1
1764424194091,832,131,1
1764424194091,834,131,1
1764424194108,835,131,1
1764424194108,836,131,1
1764424194122,838,132,1
1764424194122,840,132,1
1764424194139,841,133,1
1764424194139,843,133,1
1764424194155,845,134,1
1764424194155,846,134,1
1764424194170,847,135,1
1764424194170,848,135,1
1764424194188,849,136,1
1764424194202,850,137,1
1764424194204,852,137,1
1764424194204,853,139,1
1764424194218,856,140,1
1764424194218,858,142,1
1764424194234,860,143,1
1764424194234,862,145,1
1764424194250,864,148,1
1764424194250,866,150,1
1764424194266,868,152,1
1764424194282,870,154,1
1764424194282,872,157,1
1764424194282,875,160,1
1764424194298,877,163,1
1764424194298,879,165,1
1764424194318,881,169,1
1764424194329,883,171,1
1764424194329,885,174,1
1764424194345,888,176,1
1764424194345,890,180,1
1764424194360,893,182,1
1764424194360,895,185,1
1764424194376,897,187,1
1764424194376,899,189,1
1764424194392,901,191,1
1764424194392,902,194,1
1764424194408,904,195,1
1764424194408,905,196,1
1764424194424,906,198,1
1764424194424,907,200,1
1764424194439,910,202,1
1764424194439,911,204,1
1764424194455,913,206,1
1764424194455,914,208,1
1764424194471,916,209,1
1764424194471,917,210,1
1764424194487,918,212,1
1764424194487,919,213,1
1764424194503,921,215,1
1764424194503,922,218,1
1764424194519,924,220,1
1764424194519,926,223,1
1764424194535,929,227,1
1764424194535,930,230,1
1764424194550,932,233,1
1764424194550,934,237,1
1764424194566,935,240,1
1764424194566,938,245,1
1764424194582,940,248,1
1764424194582,941,251,1
1764424194598,943,253,1
1764424194598,944,256,1
1764424194614,946,258,1
1764424194614,947,260,1
1764424194630,948,263,1
1764424194630,949,266,1
1764424194646,950,269,1
1764424194646,951,273,1
1764424194662,953,277,1
1764424194662,955,280,1
1764424194678,956,284,1
1764424194678,957,287,1
1764424194694,958,290,1
1764424194694,959,293,1
1764424194710,959,295,1
1764424194710,959,297,1
1764424194726,959,300,1
1764424194726,959,302,1
1764424194741,959,304,1
1764424194741,959,307,1
1764424194760,959,309,1
1764424194768,960,311,1
1764424194777,960,313,1
1764424194785,961,315,1
1764424194789,961,318,1
1764424194789,961,321,1
1764424194805,962,325,1
1764424194805,962,329,1
1764424194821,962,333,1
1764424194821,963,337,1
1764424194837,963,340,1
1764424194837,963,343,1
1764424194853,963,347,1
1764424194853,963,350,1
1764424194869,963,353,1
1764424194869,963,356,1
1764424194885,963,359,1
1764424194885,963,363,1
1764424194900,963,366,1
1764424194900,963,370,1
1764424194916,963,374,1
1764424194916,963,378,1
1764424194932,963,382,1
1764424194932,963,386,1
1764424194947,963,391,1
1764424194947,963,395,1
1764424194963,963,399,1
1764424194963,963,404,1
1764424194980,963,410,1
1764424194980,963,415,1
1764424194995,963,422,1
1764424194995,963,429,1
1764424195011,963,434,1
1764424195011,963,441,1
1764424195027,963,447,1
1764424195027,963,453,1
1764424195042,963,458,1
1764424195058,963,462,1
1764424195058,963,465,1
1764424195074,963,468,1
1764424195074,963,471,1
1764424195074,963,474,1
1764424195090,963,477,1
1764424195090,963,479,1
1764424195106,962,481,1
1764424195106,961,483,1
1764424195122,960,485,1
1764424195122,960,487,1
1764424195138,960,490,1
1764424195138,959,492,1
1764424195154,958,494,1
1764424195154,958,497,1
1764424195170,957,499,1
1764424195170,957,501,1
1764424195190,955,504,1
1764424195201,954,507,1
1764424195201,951,510,1
1764424195218,949,513,1
1764424195220,946,516,1
1764424195220,943,520,1
1764424195233,941,523,1
1764424195249,939,525,1
1764424195249,935,529,1
1764424195265,931,534,1
1764424195265,928,537,1
1764424195281,925,541,1
1764424195281,923,543,1
1764424195297,919,547,1
1764424195297,915,549,1
1764424195313,913,552,1
1764424195313,911,554,1
1764424195329,909,555,1
1764424195329,908,557,1
1764424195344,906,558,1
1764424195344,903,560,1
1764424195360,902,561,1
1764424195360,901,563,1
1764424195376,899,563,1
1764424195376,897,565,1
1764424195392,896,566,1
1764424195392,893,568,1
1764424195408,891,569,1
1764424195408,889,571,1
1764424195424,887,571,1
1764424195424,886,573,1
1764424195440,885,574,1
1764424195440,883,574,1
1764424195456,881,575,1
1764424195456,879,576,1
1764424195473,876,577,1
1764424195473,873,579,1
1764424195487,868,580,1
1764424195487,862,582,1
1764424195503,858,583,1
1764424195503,855,584,1
1764424195519,850,586,1
1764424195519,846,587,1
1764424195535,843,588,1
1764424195535,840,588,1
1764424195551,837,589,1
1764424195551,834,590,1
1764424195567,831,591,1
1764424195567,827,592,1
1764424195583,824,592,1
1764424195583,822,593,1
1764424195598,819,594,1
1764424195598,816,595,1
1764424195614,813,595,1
1764424195614,810,596,1
1764424195630,808,597,1
1764424195630,805,598,1
1764424195646,801,598,1
1764424195646,798,598,1
1764424195662,794,599,1
1764424195662,791,600,1
1764424195681,787,600,1
1764424195687,783,601,1
1764424195693,779,601,1
1764424195693,774,602,1
1764424195709,770,603,1
1764424195709,764,604,1
1764424195725,759,604,1
1764424195725,755,604,1
1764424195741,750,605,1
1764424195741,746,605,1
1764424195757,743,605,1
1764424195757,740,606,1
1764424195773,738,606,1
1764424195773,736,606,1
1764424195789,733,607,1
1764424195789,730,607,1
1764424195805,727,607,1
1764424195805,723,608,1
1764424195820,719,608,1
1764424195820,713,608,1
1764424195836,708,608,1
1764424195836,704,608,1
1764424195852,699,608,1
1764424195852,695,608,1
1764424195868,692,608,1
1764424195868,690,608,1
1764424195884,688,608,1
1764424195884,685,608,1
1764424195900,682,608,1
1764424195900,679,608,1
1764424195915,676,608,1
1764424195915,673,608,1
1764424195931,670,608,1
1764424195931,668,608,1
